"Id","Value"
"1501800","Weapon type: Greatshield
Attack type: Strike

Metal greatshield. Used by Knight Berenike,
known for his heavy armor. This thick plate
of iron is heavily defensive but ultra heavy.
Greatshields are very stable, and deflect
attacks. However, one cannot parry,
and instead bashes with the shield.

"
"1502000","Weapon type: Greatshield
Attack type: Strike

Greatshield made of bronze and marcasite.
Used by giant sentinels of Anor Londo.
Marcasite, or white iron, is effective
against non-physical damage, but as the
shield is designed for the giant sentinels,
its weight is unbearable."
"1502100","Weapon type: Greatshield
Attack type: Strike

Greatshield made of bronze and marcasite.
Used by giant sentinels of Anor Londo.
Marcasite, or white iron, is effective
against non-physical damage, but as the
shield is designed for the giant sentinels,
its weight is unbearable."
"1502200","Weapon type: Greatshield
Attack type: Strike

Greatshield made of bronze and marcasite.
Used by giant sentinels of Anor Londo.
Marcasite, or white iron, is effective
against non-physical damage, but as the
shield is designed for the giant sentinels,
its weight is unbearable."
"1502400","Weapon type: Greatshield
Attack type: Strike

Greatshield made of bronze and marcasite.
Used by giant sentinels of Anor Londo.
Marcasite, or white iron, is effective
against non-physical damage, but as the
shield is designed for the giant sentinels,
its weight is unbearable."
"1502600","Weapon type: Greatshield
Attack type: Strike

Greatshield made of bronze and marcasite.
Used by giant sentinels of Anor Londo.
Marcasite, or white iron, is effective
against non-physical damage, but as the
shield is designed for the giant sentinels,
its weight is unbearable."
"1502800","Weapon type: Greatshield
Attack type: Strike

Greatshield made of bronze and marcasite.
Used by giant sentinels of Anor Londo.
Marcasite, or white iron, is effective
against non-physical damage, but as the
shield is designed for the giant sentinels,
its weight is unbearable."
"1503000","Weapon type: Greatshield
Attack type: Strike

Mossy round greatshield used by the guardian
of the Darkroot Garden, the Stone Knight.
The Stone Knight is a creation of ancient
magic, and this shield is imbued with the
same power, but is also extremely heavy.
"
"1505000","Weapon type: Greatshield
Attack type: Strike

Greatshield of the legendary Havel the Rock.
Cut straight from a great slab of stone.
This greatshield is imbued with the magic
of Havel, provides strong defense, and is
incredibly heavy. A true divine heirloom
on par with the Dragon Tooth.
"
"1506000","Weapon type: Greatshield
Attack type: Strike

Giant wooden wheel encircled by spikes.
Half-melded to a strange skeleton.

Can be used as a greatshield, only for the
great gaps. But at least the spikes turn into
weapons with a good spin. Strange indeed!"
"1506100","Weapon type: Greatshield
Attack type: Strike

Giant wooden wheel encircled by spikes.
Half-melded to a strange skeleton.

Can be used as a greatshield, only for the
great gaps. But at least the spikes turn into
weapons with a good spin. Strange indeed!"
"1506200","Weapon type: Greatshield
Attack type: Strike

Giant wooden wheel encircled by spikes.
Half-melded to a strange skeleton.

Can be used as a greatshield, only for the
great gaps. But at least the spikes turn into
weapons with a good spin. Strange indeed!"
"1506400","Weapon type: Greatshield
Attack type: Strike

Giant wooden wheel encircled by spikes.
Half-melded to a strange skeleton.

Can be used as a greatshield, only for the
great gaps. But at least the spikes turn into
weapons with a good spin. Strange indeed!"
"1506600","Weapon type: Greatshield
Attack type: Strike

Giant wooden wheel encircled by spikes.
Half-melded to a strange skeleton.

Can be used as a greatshield, only for the
great gaps. But at least the spikes turn into
weapons with a good spin. Strange indeed!"
"1506800","Weapon type: Greatshield
Attack type: Strike

Giant wooden wheel encircled by spikes.
Half-melded to a strange skeleton.

Can be used as a greatshield, only for the
great gaps. But at least the spikes turn into
weapons with a good spin. Strange indeed!"
"1507000","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1507100","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1507200","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1507300","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1507400","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1507500","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1507600","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1507700","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1507800","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1507900","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1508000","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1508100","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1508200","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1508300","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1508400","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1508500","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1508600","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1508700","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
"1508800","Weapon type: Greatshield
Attack type: Strike

Shield born from the soul of the great grey
wolf Sif, guardian of the grave of the
Abysswalker Knight Artorias.
Boasts consistent defense and divine
protection against various status effects.


"
