OldSortId,FixPrice,EquipModelId,WanderingEquipId,DurabilityMax,EnglishDescription,EnglishName,Durability,EnglishType,BasicPrice,Weight,VagrantItemEneDropItemLotId,Id,Name,TranslatedName,VagrantBonusEneDropItemLotId,SellValue,SortId,VagrantItemLotId,EquipModelCategory,EquipModelGender,BehaviorVariationId,WeaponCategory,SpAtkcategory,MotionCategory,GuardmotionCategory,WepmotionOneHandId,WepmotionBothHandId,IsDurabilityDivergence,RightHandEquipable,LeftHandEquipable,BothHandEquipable,ArrowSlotEquipable,BoltSlotEquipable,EnableGuard,EnableParry,EnableMagic,EnableSorcery,EnableMiracle,EnableVowMagic,LanternWep,IsVersusGhostWep,SpAttribute,IsDragonSlayer,IsDarkHand,DisableMultiDropShare,SimpleModelForDlc,AtkMaterial,DefMaterial,DefSfxMaterial,IconId,IsNormalAttackType,IsBlowAttackType,IsSlashAttackType,IsThrustAttackType,WeaponWeightRate,IsEnhance,ProperStrength,ProperAgility,ProperMagic,ProperFaith,OverStrength,AttackThrowEscape,ParryDamageLife,AttackBaseParry,DefenseBaseParry,GuardBaseRepel,AttackBaseRepel,IsDeposit,SlashGuardCutRate,BlowGuardCutRate,ThrustGuardCutRate,IsLuckCorrect,GuardCutCancelRate,GuardAngle,GuardLevel,AttackBasePhysics,AttackBaseMagic,AttackBaseFire,AttackBaseThunder,AttackBaseStamina,SaWeaponDamage,SaDurability,CorrectStrength,CorrectAgility,CorrectMagic,CorrectFaith,PhysGuardCutRate,MagGuardCutRate,FireGuardCutRate,ThunGuardCutRate,PoisonGuardResist,DiseaseGuardResist,BloodGuardResist,CurseGuardResist,StaminaGuardDef,SpEffectBehaviorId0,SpEffectBehaviorId1,SpEffectBehaviorId2,ResidentSpEffectId,ResidentSpEffectId1,ResidentSpEffectId2,ReinforceTypeId,CorrectType,MaterialSetId,BaseChangeCategory,OriginEquipWep2,OriginEquipWep1,OriginEquipWep6,OriginEquipWep7,OriginEquipWep,OriginEquipWep3,OriginEquipWep5,OriginEquipWep13,OriginEquipWep14,OriginEquipWep4,OriginEquipWep15,OriginEquipWep11,OriginEquipWep10,OriginEquipWep9,OriginEquipWep8,OriginEquipWep12,TrophySGradeId,TrophySeqId,AntiDemonDamageRate,AntSaintDamageRate,AntWeakA_DamageRate,AntWeakB_DamageRate,ThrowAtkRate,BowDistRate,IsCustom,DisableBaseChangeReset,DisableRepair,
504,400,251,399000,200,"Weapon type: Ultra Greatsword\nAttack type: Regular/Thrust\n\nOne of the gigantic straight greatswords.\n\nVery few have what it takes to wield this\nincredibly heavy, damage-dealing monster.\nA favorite of the Knights Berenike, known for\ntheir heavy armor, and Black Iron Tarkus.",Raw Greatsword,200,Ultra Greatsword,800,12,-1,351300,粗製のグレートソード,,-1,50,504,-1,7,0,2602,Sword,95,Zweihander,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,29,TRUE,FALSE,FALSE,TRUE,0,TRUE,28,10,0,0,99,1,10,0,0,10,60,TRUE,0,0,0,FALSE,0,0,3,150,0,0,0,40,50,0,45,19,0,0,70,10,50,50,55,55,55,54,44,-1,-1,-1,-1,-1,-1,300,0,300,15,351005,351005,-1,-1,351005,351005,351005,-1,-1,351005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1504,400,804,1199000,200,"Weapon type: Halberd\nAttack type: Regular/Thrust\n\nLong-hilted weapon mixing spear and axe is\ndifficult to handle, requiring both strength\nand dexterity. The Halberd has two elementary\nattacks: spear-like thrusting and large\nsweeping swings. However, one false swing\nand the wielder is left wide open.",Raw Halberd,200,Halberd,200,6,-1,1100300,粗製のハルバード,,-1,50,1504,-1,7,0,3800,Halberd,108,38,2,3,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,86,TRUE,FALSE,FALSE,TRUE,0,TRUE,16,12,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,127,0,0,0,25,20,0,29,38,0,0,40,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,300,0,300,15,1100005,1100005,-1,-1,1100005,1100005,1100005,-1,-1,1100005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1004,500,502,798000,250,"Weapon type: Axe\nAttack type: Regular\n\nSmall hand axe. Appears identical to a\nlumberjack's tool, but has an ideal weight\nand strength, and is easy to handle.\nOne wrong swing leaves the wielder wide\nopen, so timing and proximity to the enemy\nmust be judged carefully.",Raw Hand Axe,250,Axe,200,2,-1,700300,粗製のハンドアクス,,-1,50,1004,-1,7,0,3001,Axe,102,Axe,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,51,TRUE,FALSE,FALSE,FALSE,0,TRUE,8,8,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,FALSE,0,0,2,92,0,0,0,30,20,0,45,23,0,0,55,10,40,40,40,40,40,42,36,-1,-1,-1,-1,-1,-1,300,0,300,15,700005,700005,-1,-1,700005,700005,700005,-1,-1,700005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
814,160,452,599000,80,"Weapon type: Katana\nAttack type: Slash\n\nKatana forged in an Eastern land.\nThe Katana is drawn from the scabbard at\nlightning speed, using an Iaijutsu technique.\n\nIaijutsu allows the wielder to charge\nforward to swiftly cut down distant foes.",Raw Iaito,80,Katana,200,5,-1,502300,粗製の居合い刀,,-1,50,814,-1,7,0,2901,Scimitar,89,Uchigatana,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,44,FALSE,FALSE,TRUE,FALSE,0,TRUE,14,20,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,101,0,0,0,15,20,0,0,64,0,0,45,10,30,30,40,40,40,34,30,6401,-1,-1,-1,-1,-1,300,0,300,15,502005,502005,-1,-1,502005,502005,502005,-1,-1,502005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
24,400,101,199000,200,"Weapon type: Dagger\nAttack type: Slash\n\nThis wide single-edged shortsword is\nthe favorite of lowly thieves and bandits.\n\nPrimarily a slicing weapon, but highly\neffective when used for critical hits,\nsuch as after parrying or from behind.",Raw Knife,200,Dagger,100,1,-1,103300,粗製の短刀,,-1,50,24,-1,7,0,2001,Dagger,72,Dagger,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,4,FALSE,FALSE,TRUE,FALSE,1,TRUE,6,12,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,FALSE,0,0,1,64,0,0,0,10,5,0,10,64,0,0,45,10,30,30,40,40,40,30,26,6400,-1,-1,-1,-1,-1,300,0,300,15,103005,103005,-1,-1,103005,103005,103005,-1,-1,103005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,47,-1,TRUE,FALSE,FALSE,
1304,500,659,899000,250,"Weapon type: Great Hammer\nAttack type: Strike\n\nLarge wooden club.\n\nThe giant Undead of Blighttown wield these\nclubs, which became poisonous from the\ninfluence of their surroundings.",Raw Large Club,250,Great Hammer,800,11,-1,855300,粗製の蛮兵クラブ,,-1,50,1304,-1,7,0,3502,Club,124,GreatClub,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,2,52,52,170,FALSE,TRUE,FALSE,FALSE,0,TRUE,26,0,0,0,99,1,10,0,0,10,60,TRUE,0,0,0,FALSE,0,0,3,138,0,0,0,40,50,0,78,0,0,0,55,10,40,40,50,50,50,38,32,6500,-1,-1,-1,-1,-1,300,0,300,15,855005,855005,-1,-1,855005,855005,855005,-1,-1,855005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1824,200,1301,1298000,100,Weapon type: Bow\nAttack type: none\n\nLarge bow. Projectile weapon for experienced\nhunters. Equip arrows to use.\n\nHold bow and press <?platmsg@10002?> to aim.\nAim for heads of humanoid foes.\nPress <?platmsg@10003?>/<?platmsg@10004?> to change type of arrows.,Raw Longbow,100,Bow,200,1,-1,1201300,粗製のロングボウ,,-1,50,1824,-1,7,0,4400,Bow,0,44,2,0,14,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,94,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,14,0,0,99,1,10,0,0,10,1,TRUE,0,0,0,FALSE,0,0,1,41,0,0,0,1,0,0,29,105,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,300,0,300,15,1201005,1201005,-1,-1,1201005,1201005,1201005,-1,-1,1201005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,0,TRUE,FALSE,FALSE,
114,400,201,299000,200,"Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nWidely-used standard straight sword, only\nmatched in ubiquity by the shortsword.\n\nAn accessible sword which inflicts consistent\nregular damage and high slash damage, making\nit applicable to a variety of situations.",Raw Longsword,200,Straight Sword,200,3,-1,201300,粗製のロングソード,,-1,50,114,-1,7,0,2300,Sword,0,Sword,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,7,TRUE,FALSE,FALSE,TRUE,0,TRUE,10,10,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,FALSE,0,0,2,92,0,0,0,25,20,0,38,38,0,0,50,10,35,35,40,40,40,38,32,-1,-1,-1,-1,-1,-1,300,0,300,15,201005,201005,-1,-1,201005,201005,201005,-1,-1,201005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1514,400,802,1199000,200,"Weapon type: Halberd\nAttack type: Thrust\n\nHalberd with a large, hard beak-like\nprotrusion. Inflicts thrust damage.\nInstead of thrusting like a spear, the\nwielder of the Lucerne aims to club\nthe head with its hard beak.",Raw Lucerne ,200,Halberd,200,5.5,-1,1106300,粗製のルッツエルン,,-1,50,1514,-1,7,0,3802,Halberd,109,38,2,3,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,151,FALSE,FALSE,FALSE,TRUE,0,TRUE,15,12,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,127,0,0,0,25,20,0,29,38,0,0,40,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,300,0,300,15,1106005,1106005,-1,-1,1106005,1106005,1106005,-1,-1,1106005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1224,500,606,898000,250,"Weapon type: Hammer\nAttack type: Strike\n\nIron hammer with a protrusive pommel.\nStandard weapon for clerics.\nThis simple bladeless strike weapon is\neffective against most foes, and can\nbreak the guard of a shield. However,\none miss leaves one wide open.",Raw Mace,250,Hammer,200,4,-1,801300,粗製のメイス,,-1,50,1224,-1,7,0,3300,Club,59,Club,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,60,FALSE,TRUE,FALSE,FALSE,0,TRUE,12,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,105,0,0,0,30,35,0,66,0,0,0,45,10,30,30,40,40,40,34,30,-1,-1,-1,-1,-1,-1,300,0,300,15,801005,801005,-1,-1,801005,801005,801005,-1,-1,801005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
904,400,106,699000,200,"Weapon type: Thrusting Sword\nAttack type: Thrust\n\nStandard small thrusting sword.\nUnsharpened but pointed solid\nshaft can pierce tough armor.\n\nCan be thrust using the weight of one's body,\nand is very effective for critical attacks.",Raw Mail Breaker,200,Thrusting Sword,100,0.5,-1,600300,粗製のメイル・ブレイカー,,-1,50,904,-1,7,0,2701,Rapier,119,Rapier,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,46,FALSE,FALSE,FALSE,TRUE,0,TRUE,5,12,0,0,99,1,10,0,0,10,15,TRUE,0,0,0,FALSE,0,0,1,66,0,0,0,10,5,0,17,53,0,0,45,10,30,30,36,36,36,28,22,-1,-1,-1,-1,-1,-1,300,0,300,15,600005,600005,-1,-1,600005,600005,600005,-1,-1,600005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,20,-1,TRUE,FALSE,FALSE,
324,600,210,398000,300,Weapon type: Greatsword\nAttack type: Regular\n\nThis single-bladed blood-stained greatsword\nis the choice weapon of the slithering \nserpent men of Sen's Fortress.\n\nAn ordinary human will have great difficulty\nswinging this heavy beast effectively.,Raw Man-serpent Greatsword,300,Greatsword,400,10,-1,302300,粗製の蛇人の大剣,,-1,50,324,-1,7,0,2500,Sword,0,Claymore,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,20,TRUE,FALSE,FALSE,FALSE,1,TRUE,24,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,3,127,0,0,0,35,35,0,66,0,0,0,60,10,40,40,40,40,40,46,38,-1,-1,-1,-1,-1,-1,300,0,300,15,302005,302005,-1,-1,302005,302005,302005,-1,-1,302005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1234,360,603,898000,180,Weapon type: Hammer\nAttack type: Strike\n\nHammer with sharp spikes on its pommel.\nOne of the more barbaric cleric weapons.\n\nThe effect of these spikes makes this\nstrike-based weapon also cause bleeding.,Raw Morning Star,180,Hammer,200,4,-1,802300,粗製のモーニングスター,,-1,50,1234,-1,7,0,3300,Club,59,Club,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,61,FALSE,TRUE,FALSE,FALSE,0,TRUE,11,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,95,0,0,0,30,35,0,56,0,0,0,45,10,30,30,40,40,40,34,30,6401,-1,-1,-1,-1,-1,300,0,300,15,802005,802005,-1,-1,802005,802005,802005,-1,-1,802005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
704,360,284,499000,180,"Weapon type: Curved Greatsword\nAttack type: Slash\n\nGiant curved sword forged using special\nmethods in an Eastern land.\nThis unparalleled weapon cuts like a Katana\nbut is heavier than a Nata machete.\nRequires extreme strength, dexterity,\nand stamina to wield.",Raw Murakumo,180,Curved Greatsword,400,12,-1,451300,粗製の大曲刀,,-1,50,704,-1,7,0,5100,Scimitar,51,Claymore,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,39,FALSE,FALSE,TRUE,FALSE,0,TRUE,28,13,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,3,130,0,0,0,30,35,0,10,64,0,0,60,10,40,40,50,50,50,42,36,-1,-1,-1,-1,-1,-1,300,0,300,15,451005,451005,-1,-1,451005,451005,451005,-1,-1,451005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1714,400,1201,1699000,200,"Weapon type: Whip\nAttack type: Regular\n\nWhip with sharp spikes.\n\nOnly slightly effective against armor and\ntough scales, but quite formidable against\nenemies with exposed skin.\nAlso causes heavy bleeding.",Raw Notched Whip,200,Whip,200,2,-1,1601300,粗製のスパイクウィップ,,-1,50,1714,-1,7,0,4300,Sword,0,43,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,140,TRUE,FALSE,FALSE,FALSE,0,TRUE,8,16,0,0,99,1,10,0,0,10,90,TRUE,0,0,0,FALSE,0,0,1,87,0,0,0,20,20,0,0,64,0,0,30,10,20,20,26,26,26,20,16,6401,-1,-1,-1,-1,-1,300,0,300,15,1601005,1601005,-1,-1,1601005,1601005,1601005,-1,-1,1601005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
634,200,406,498000,100,"Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword of Anor Londo painting guards.\nUnique shape with flat tip.\nThe guardians, who strike down those who\ndare threaten the paintings, attack in a\ncontinuous, circular dancing motion,\na technique passed down through generations.",Raw Painting Guardian Sword,100,Curved Sword,200,1.5,-1,405300,粗製のエレーミアスの曲剣,,-1,50,634,-1,7,0,2803,Scimitar,101,Scimitar,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,37,FALSE,FALSE,TRUE,FALSE,0,TRUE,7,20,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,FALSE,0,0,2,87,0,0,0,10,20,0,7,81,0,0,45,10,30,30,40,40,40,34,30,6400,-1,-1,-1,-1,-1,300,0,300,15,405005,405005,-1,-1,405005,405005,405005,-1,-1,405005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
14,400,107,199000,200,"Weapon type: Dagger\nAttack type: Slash/Thrust\n\nThis dagger is useful after parrying and is\nnormally equipped in the left hand.\n\nA favorite of the knights of Carim, who are\nfamous for fighting without a shield.",Raw Parrying Dagger,200,Dagger,100,0.5,-1,101300,粗製のパリングダガー,,-1,50,14,-1,7,0,2000,Dagger,71,Dagger,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,2,FALSE,FALSE,TRUE,TRUE,0,TRUE,5,14,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,FALSE,0,0,1,62,0,0,0,10,5,0,10,64,0,0,45,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,300,0,300,15,101005,101005,-1,-1,101005,101005,101005,-1,-1,101005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,31,-1,TRUE,FALSE,FALSE,
1424,320,703,1099000,160,"Weapon type: Spear\nAttack type: Regular/Thrust\n\nSpear with blade attached to broad point.\nBoasts long reach, and can slice.\n\nThe wide range of this spear makes it\nadaptable to many situations. Its strength\nlies in its length, but in cramped quarters,\nthis backfires, and slices ricochet off walls.",Raw Partizan,160,Spear,200,4.5,-1,1002300,粗製のパルチザン,,-1,50,1424,-1,7,0,3604,Spear,63,Spear,2,3,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,79,TRUE,FALSE,FALSE,TRUE,0,TRUE,13,12,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,92,0,0,0,15,20,0,17,53,0,0,40,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,300,0,300,15,1002005,1002005,-1,-1,1002005,1002005,1002005,-1,-1,1002005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1254,500,605,898000,250,"Weapon type: Hammer\nAttack type: Thrust\n\nTraditionally a mining tool, but the hard\ncone on the pommel is effective in battle.\n\nA downward swing of the Pickaxe can crush\nstone; a human head would be an afterthought.",Raw Pickaxe,250,Hammer,200,5,-1,804300,粗製のつるはし,,-1,50,1254,-1,7,0,3303,Club,61,Club,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,63,FALSE,FALSE,FALSE,TRUE,0,TRUE,14,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,102,0,0,0,30,20,0,66,0,0,0,45,10,30,30,40,40,40,34,30,-1,-1,-1,-1,-1,-1,300,0,300,15,804005,804005,-1,-1,804005,804005,804005,-1,-1,804005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE," a human head would be an afterthought."",""Raw Pickaxe"",""250"",""Hammer"",""200"",""5"",""-1"",""804300"",""粗製のつるはし"","""",""-1"",""50"",""1254"",""-1"",""7"",""0"",""3303"",""Club"",""61"",""Club"",""2"",""0"",""10"",""0"",""True"",""True"",""True"",""False"",""False"",""True"",""False"",""False"",""False"",""False"",""False"",""False"",""False"",""1"",""False"",""False"",""False"",""False"",""0"",""50"",""50"",""63"",""False"",""False"",""False"",""True"",""0"",""True"",""14"",""0"",""0"",""0"",""99"",""1"",""10"",""0"",""0"",""10"",""40"",""True"",""0"",""0"",""0"",""False"",""0"",""0"",""2"",""102"",""0"",""0"",""0"",""30"",""20"",""0"",""66"",""0"",""0"",""0"",""45"",""10"",""30"",""30"",""40"",""40"",""40"",""34"",""30"",""-1"",""-1"",""-1"",""-1"",""-1"",""-1"",""300"",""0"",""300"",""15"",""804005"",""804005"",""-1"",""-1"",""804005"",""804005"",""804005"",""-1"",""-1"",""804005"",""-1"",""-1"",""-1"",""-1"",""-1"",""-1"",""-1"",""19"",""1"",""1"",""1"",""1"",""0"",""-1"",""True"",""False"",""False"""
1434,360,1100,1099000,180,"Weapon type: Long Spear\nAttack type: Thrust\n\nLong spear with a very long red hilt.\nTraditionally used by groups of soldiers.\nSpecially designed for distance thrusting.\nHas the longest range of the non-projectile\nweapons, but its very length makes it\nsomewhat difficult to handle.",Raw Pike,180,Spear,200,10,-1,1050300,粗製のパイク,,-1,50,1444,-1,7,0,3601,Spear,67,Spear,2,3,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,84,FALSE,FALSE,FALSE,TRUE,0,TRUE,24,10,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,99,0,0,0,15,20,0,17,53,0,0,40,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,300,0,300,15,1050005,1050005,-1,-1,1050005,1050005,1050005,-1,-1,1050005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
914,300,300,699000,150,"Weapon type: Thrusting Sword\nAttack type: Thrust\n\nStandard thrusting sword. Regular one-handed\nattack can be delivered with shield held up.\nCan parry with use of left hand.\n\nThrusting attacks pierce and are effective\nagainst foes with hard exteriors, but the\nwielder is left open to damage after a swing.",Raw Rapier,150,Thrusting Sword,200,1.5,-1,601300,粗製のレイピア,,-1,50,914,-1,7,0,2700,Rapier,0,Rapier,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,47,FALSE,FALSE,FALSE,TRUE,0,TRUE,7,12,0,0,99,1,10,0,0,10,15,TRUE,0,0,0,FALSE,0,0,2,84,0,0,0,10,5,0,17,53,0,0,45,10,30,30,36,36,36,28,22,-1,-1,-1,-1,-1,-1,300,0,300,15,601005,601005,-1,-1,601005,601005,601005,-1,-1,601005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,10,-1,TRUE,FALSE,FALSE,
1204,200,602,898000,100,"Weapon type: Hammer\nAttack type: Strike\n\nA club with leather nailed to the pommel.\nThe burg Undead merchant proudly peddles\nthis club, but its reinforcement is shoddy.\nIndeed, its attack is stronger, but the\nclub is no longer dependably sturdy.",Raw Reinforced Club,100,Hammer,200,4,-1,809300,粗製の強化クラブ,,-1,50,1204,-1,7,0,3302,Club,0,Club,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,2,52,52,144,FALSE,TRUE,FALSE,FALSE,0,TRUE,12,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,112,0,0,0,30,35,0,56,0,0,0,45,10,30,30,40,40,40,34,30,6400,-1,-1,-1,-1,-1,300,0,300,15,809005,809005,-1,-1,809005,809005,809005,-1,-1,809005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
934,200,302,699000,100,"Weapon type: Thrusting Sword\nAttack type: Thrust\n\nA rapier with intricate decorations. Chosen\nweapon of the infamous Undead Prince Ricard.\nRicard's exploits are told in a monomyth.\nHe was born into royalty, but wandered the\nlands in a fateful ill-conceived journey.\nHe became Undead, and disappeared up North.",Raw Ricard's Rapier,100,Thrusting Sword,200,2,-1,604300,粗製の貴族の刺剣,,-1,50,934,-1,7,0,2704,Rapier,115,Rapier,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,50,FALSE,FALSE,FALSE,TRUE,0,TRUE,8,20,0,0,99,1,10,0,0,10,15,TRUE,0,0,0,FALSE,0,0,2,81,0,0,0,10,5,0,4,64,0,0,45,10,30,30,36,36,36,28,22,-1,-1,-1,-1,-1,-1,300,0,300,15,604005,604005,-1,-1,604005,604005,604005,-1,-1,604005,-1,-1,-1,-1,-1,-1,-1,19,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
