"OldSortId","FixPrice","EquipModelId","WanderingEquipId","DurabilityMax","EnglishDescription","EnglishName","Durability","EnglishType","BasicPrice","Weight","VagrantItemEneDropItemLotId","Id","Name","TranslatedName","VagrantBonusEneDropItemLotId","SellValue","SortId","VagrantItemLotId","EquipModelCategory","EquipModelGender","BehaviorVariationId","WeaponCategory","SpAtkcategory","MotionCategory","GuardmotionCategory","WepmotionOneHandId","WepmotionBothHandId","IsDurabilityDivergence","RightHandEquipable","LeftHandEquipable","BothHandEquipable","ArrowSlotEquipable","BoltSlotEquipable","EnableGuard","EnableParry","EnableMagic","EnableSorcery","EnableMiracle","EnableVowMagic","LanternWep","IsVersusGhostWep","SpAttribute","IsDragonSlayer","IsDarkHand","DisableMultiDropShare","SimpleModelForDlc","AtkMaterial","DefMaterial","DefSfxMaterial","IconId","IsNormalAttackType","IsBlowAttackType","IsSlashAttackType","IsThrustAttackType","WeaponWeightRate","IsEnhance","ProperStrength","ProperAgility","ProperMagic","ProperFaith","OverStrength","AttackThrowEscape","ParryDamageLife","AttackBaseParry","DefenseBaseParry","GuardBaseRepel","AttackBaseRepel","IsDeposit","SlashGuardCutRate","BlowGuardCutRate","ThrustGuardCutRate","IsLuckCorrect","GuardCutCancelRate","GuardAngle","GuardLevel","AttackBasePhysics","AttackBaseMagic","AttackBaseFire","AttackBaseThunder","AttackBaseStamina","SaWeaponDamage","SaDurability","CorrectStrength","CorrectAgility","CorrectMagic","CorrectFaith","PhysGuardCutRate","MagGuardCutRate","FireGuardCutRate","ThunGuardCutRate","PoisonGuardResist","DiseaseGuardResist","BloodGuardResist","CurseGuardResist","StaminaGuardDef","SpEffectBehaviorId0","SpEffectBehaviorId1","SpEffectBehaviorId2","ResidentSpEffectId","ResidentSpEffectId1","ResidentSpEffectId2","ReinforceTypeId","CorrectType","MaterialSetId","BaseChangeCategory","OriginEquipWep2","OriginEquipWep1","OriginEquipWep6","OriginEquipWep7","OriginEquipWep","OriginEquipWep3","OriginEquipWep5","OriginEquipWep13","OriginEquipWep14","OriginEquipWep4","OriginEquipWep15","OriginEquipWep11","OriginEquipWep10","OriginEquipWep9","OriginEquipWep8","OriginEquipWep12","TrophySGradeId","TrophySeqId","AntiDemonDamageRate","AntSaintDamageRate","AntWeakA_DamageRate","AntWeakB_DamageRate","ThrowAtkRate","BowDistRate","IsCustom","DisableBaseChangeReset","DisableRepair"
"2111","360","1538","1498000","180","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield crafted in Lordran.\nDecorated by an ancient blue Caduceus.\nThe giant trees in Lordran are distant\noffspring of the great stone archtrees.\nThis shield inherits their properties,\nand the wood greatly reduces magic damage.","Caduceus Round Shield","180","Small Shield","200","1","100720","1410000","双蛇の盾","","100710","50","2111","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","163","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","50","0","0","0","20","20","0","31","0","0","0","85","65","30","65","65","65","75","60","40","-1","-1","-1","-1","-1","-1","6000","0","0","0","1410000","1410000","1410005","1410005","1410000","1410000","1410000","1410010","1410010","1410000","1410010","1410010","1410005","1410005","1410005","1410010","-1","16","1","1","1","1","0","-1","False","False","False"
"2112","360","1538","1498000","18","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield crafted in Lordran.\nDecorated by an ancient blue Caduceus.\nThe giant trees in Lordran are distant\noffspring of the great stone archtrees.\nThis shield inherits their properties,\nand the wood greatly reduces magic damage.","Crys. Caduceus Round Shield","18","Small Shield","200","1","100720","1410100","結晶の双蛇の盾","","100710","1","2112","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","163","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","50","0","0","0","20","20","0","31","0","0","0","85","65","30","65","65","65","75","60","40","-1","-1","-1","-1","-1","-1","6100","0","100","5","1410010","1410010","-1","-1","1410010","1410010","1410010","-1","-1","1410010","-1","-1","-1","-1","-1","-1","-1","17","1","1","1","1","0","-1","False","True","True"
"2113","360","1538","1498000","180","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield crafted in Lordran.\nDecorated by an ancient blue Caduceus.\nThe giant trees in Lordran are distant\noffspring of the great stone archtrees.\nThis shield inherits their properties,\nand the wood greatly reduces magic damage.","Ltng. Caduceus Round Shield","180","Small Shield","200","1","100720","1410200","雷の双蛇の盾","","100710","500","2113","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","6","False","False","False","False","0","54","50","163","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","50","0","0","50","20","20","0","0","0","0","0","85","65","30","65","65","65","75","60","40","-1","-1","-1","-1","-1","-1","5200","0","200","10","1410010","1410010","-1","-1","1410010","1410010","1410010","-1","-1","1410010","-1","-1","-1","-1","-1","-1","-1","18","1","1","1","1","0","-1","False","False","False"
"2114","360","1538","1498000","180","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield crafted in Lordran.\nDecorated by an ancient blue Caduceus.\nThe giant trees in Lordran are distant\noffspring of the great stone archtrees.\nThis shield inherits their properties,\nand the wood greatly reduces magic damage.","Magic Caduceus Round Shield","180","Small Shield","200","1","100820","1410400","魔法Ａの双蛇の盾","","100810","50","2114","100800","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","163","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","38","41","0","0","20","20","0","8","0","22","0","85","65","30","65","65","65","75","60","40","-1","-1","-1","-1","-1","-1","5400","1","400","20","1410005","1410005","1410405","1410405","1410005","1410005","1410005","-1","-1","1410005","-1","-1","1410405","1410405","1410405","-1","-1","20","1","1","1","1","0","-1","False","False","False"
"2115","360","1538","1498000","180","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield crafted in Lordran.\nDecorated by an ancient blue Caduceus.\nThe giant trees in Lordran are distant\noffspring of the great stone archtrees.\nThis shield inherits their properties,\nand the wood greatly reduces magic damage.","Div. Caduceus Round Shield","180","Small Shield","200","1","100920","1410600","神聖の双蛇の盾","","100910","100","2115","100900","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","163","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","34","41","0","0","20","20","0","10","0","0","25","85","65","30","65","65","65","75","60","40","-1","-1","-1","-1","-1","-1","5600","1","600","25","1410005","1410005","1410605","1410605","1410005","1410005","1410005","-1","-1","1410005","-1","-1","1410605","1410605","1410605","-1","-1","22","1","1.1","1","1","0","-1","False","False","False"
"2116","360","1538","1498000","180","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield crafted in Lordran.\nDecorated by an ancient blue Caduceus.\nThe giant trees in Lordran are distant\noffspring of the great stone archtrees.\nThis shield inherits their properties,\nand the wood greatly reduces magic damage.","Fire Caduceus Round Shield","180","Small Shield","200","1","101020","1410800","炎の双蛇の盾","","101010","50","2116","101000","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","2","False","False","False","False","0","54","50","163","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","50","0","50","0","20","20","0","0","0","0","0","85","65","30","65","65","65","75","60","40","-1","-1","-1","-1","-1","-1","6800","0","800","35","1410005","1410005","1410805","1410805","1410005","1410005","1410005","-1","-1","1410005","-1","-1","1410805","1410805","1410805","-1","-1","24","1","1","1","1","0","-1","False","False","False"
"2191","240","1531","1498000","120","Weapon type: Small Shield\nAttack type: Strike\n\nWeapon born from the mystical creature of\nthe Darkroot Garden, the Moonlight Butterfly.\nImbued with a powerful crystal power, like\nthe butterfly created by Seath the Scaleless.\nCan emit crystal light rings.","Crystal Ring Shield","120","Small Shield","5000","3","101220","1411000","水晶輪の盾＜←ウッドシールド＞","","101210","1000","2191","101200","7","0","4802","Shield","92","48","2","0","15","7","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","54","50","120","False","True","False","False","1","False","10","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","0","100","0","0","20","20","0","0","0","0","0","70","90","70","40","30","30","85","50","40","-1","-1","-1","-1","-1","-1","1200","0","1700","45","1400010","1400010","-1","-1","1400010","1400010","1400010","-1","-1","1400010","-1","-1","-1","-1","-1","-1","1531","-1","1","1","1","1","0","-1","True","False","False"
"2192","240","1531","1498000","120","Weapon type: Small Shield\nAttack type: Strike\n\nWeapon born from the mystical creature of\nthe Darkroot Garden, the Moonlight Butterfly.\nImbued with a powerful crystal power, like\nthe butterfly created by Seath the Scaleless.\nCan emit crystal light rings.","Crystal Ring Shield","120","Small Shield","5000","3","101220","1411100","水晶輪の盾＜←ラージウッドシールド＞","","101210","1000","2192","101200","7","0","4802","Shield","92","48","2","0","15","7","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","54","50","120","False","True","False","False","1","False","10","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","0","100","0","0","20","20","0","0","0","0","0","70","90","70","40","30","30","85","50","40","-1","-1","-1","-1","-1","-1","1200","0","1700","45","1401010","1401010","-1","-1","1401010","1401010","1401010","-1","-1","1401010","-1","-1","-1","-1","-1","-1","1531","-1","1","1","1","1","0","-1","True","False","False"
"2193","240","1531","1498000","120","Weapon type: Small Shield\nAttack type: Strike\n\nWeapon born from the mystical creature of\nthe Darkroot Garden, the Moonlight Butterfly.\nImbued with a powerful crystal power, like\nthe butterfly created by Seath the Scaleless.\nCan emit crystal light rings.","Crystal Ring Shield","120","Small Shield","5000","3","101220","1411200","水晶輪の盾＜←木板の盾＞","","101210","1000","2193","101200","7","0","4802","Shield","92","48","2","0","15","7","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","54","50","120","False","True","False","False","1","False","10","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","0","100","0","0","20","20","0","0","0","0","0","70","90","70","40","30","30","85","50","40","-1","-1","-1","-1","-1","-1","1200","0","1700","45","1409010","1409010","-1","-1","1409010","1409010","1409010","-1","-1","1409010","-1","-1","-1","-1","-1","-1","1531","-1","1","1","1","1","0","-1","True","False","False"
"2194","240","1531","1498000","120","Weapon type: Small Shield\nAttack type: Strike\n\nWeapon born from the mystical creature of\nthe Darkroot Garden, the Moonlight Butterfly.\nImbued with a powerful crystal power, like\nthe butterfly created by Seath the Scaleless.\nCan emit crystal light rings.","Crystal Ring Shield","120","Small Shield","5000","3","101220","1411300","水晶輪の盾＜←ラージレザーシールド＞","","101210","1000","2194","101200","7","0","4802","Shield","92","48","2","0","15","7","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","54","50","120","False","True","False","False","1","False","10","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","0","100","0","0","20","20","0","0","0","0","0","70","90","70","40","30","30","85","50","40","-1","-1","-1","-1","-1","-1","1200","0","1700","45","1402010","1402010","-1","-1","1402010","1402010","1402010","-1","-1","1402010","-1","-1","-1","-1","-1","-1","1531","-1","1","1","1","1","0","-1","True","False","False"
"2195","240","1531","1498000","120","Weapon type: Small Shield\nAttack type: Strike\n\nWeapon born from the mystical creature of\nthe Darkroot Garden, the Moonlight Butterfly.\nImbued with a powerful crystal power, like\nthe butterfly created by Seath the Scaleless.\nCan emit crystal light rings.","Crystal Ring Shield","120","Small Shield","5000","3","101220","1411400","水晶輪の盾＜←スモールレザーシールド＞","","101210","1000","2195","101200","7","0","4802","Shield","92","48","2","0","15","7","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","54","50","120","False","True","False","False","1","False","10","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","0","100","0","0","20","20","0","0","0","0","0","70","90","70","40","30","30","85","50","40","-1","-1","-1","-1","-1","-1","1200","0","1700","45","1403010","1403010","-1","-1","1403010","1403010","1403010","-1","-1","1403010","-1","-1","-1","-1","-1","-1","1531","-1","1","1","1","1","0","-1","True","False","False"
"2196","240","1531","1498000","120","Weapon type: Small Shield\nAttack type: Strike\n\nWeapon born from the mystical creature of\nthe Darkroot Garden, the Moonlight Butterfly.\nImbued with a powerful crystal power, like\nthe butterfly created by Seath the Scaleless.\nCan emit crystal light rings.","Crystal Ring Shield","120","Small Shield","5000","3","101220","1411500","水晶輪の盾＜←レザーシールド＞","","101210","1000","2196","101200","7","0","4802","Shield","92","48","2","0","15","7","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","54","50","120","False","True","False","False","1","False","10","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","0","100","0","0","20","20","0","0","0","0","0","70","90","70","40","30","30","85","50","40","-1","-1","-1","-1","-1","-1","1200","0","1700","45","1408010","1408010","-1","-1","1408010","1408010","1408010","-1","-1","1408010","-1","-1","-1","-1","-1","-1","1531","-1","1","1","1","1","0","-1","True","False","False"
